"product_title","location","account_seller","price","review","installment","rating","brand_hp"
"ASUS ZENFONE LIVE ZB501KL GARANSI RESMI","Jakarta","ucell cempaka",1150000,23,47917,4.8,"asus"
"Iphone SE 64Gb Second Mulus ex international, fullset","Jakarta","werewolf cellular",2115000,32,88125,4.8,"apple"
"Xiami Mi 6 Ram 6GB","Jakarta","Sasuke Tamiya",4e+06,17,166667,5,"lain-lain"
"Xiaomi Redmi 7 3/32 Ram 3gb Rom 32gb Garansi Resmi TAM","Jakarta","Kreasindo Online",1840000,209,76667,4.9,"xiaomi"
"Nokia 5 Smartphone - Silver [16GB/3GB/LTE]","Jakarta","Crescer Shopping",2e+06,15,83334,4.9,"nokia"
"XIAOMI MI 6X RAM 6GB INTERNAL 128GB DISTRIBUTOR","Jakarta","pisces mobile",2850000,20,118750,5,"xiaomi"
"Samsung Galaxy A20","Kab. Cirebon","Complete.Selular",1999000,16,83292,4.6,"samsung"
"Xiaomi Redmi 5 3Gb Second Mulus","Tangerang Selatan","KennStore",2e+06,22,83334,5,"xiaomi"
"Xiaomi Redmi S2 4G 4/64","Cirebon","Berkat RidhoMu",2800000,28,116667,5,"xiaomi"
"Samsung Galaxy A10 2/32 GB Garansi Resmi SEIN","Jakarta","Gudang-HP",1495000,626,62292,4.8,"samsung"
"(PROMO 7 Plus 128gb) iPhone 7+ 128 gb ROSE GOLD JET SILVER BLACK NEW","Jakarta","Big Berry Cellular",8900000,40,370834,4.6,"apple"
"Vivo Y83 - 4RAM/32GB (BLACK)","Jakarta","DforLee",2999000,19,124959,4.7,"vivo"
"Blackview BV6000 RAM 3-32GB Original iP68 Waterproof","Kab. Tangerang","Five star cellular",2300000,34,95834,4.9,"lain-lain"
"vivo v15/64gb","Medan","bananafunny",4400000,24,183334,5,"vivo"
"Oppo F5 4Gb / 32GB","Jakarta","sean devonzo",1990000,14,82917,5,"oppo"
"Vivo Y91 Ram 2/32 Garansi Resmi Vivo","Jakarta","Bhinneka Mustika",2e+06,21,83334,5,"vivo"
"Daa baa dew premium liquid lokal","Tangerang","Yakuza Vape Shop",132000,28,5500,4.8,"lain-lain"
"Xiaomi mi8 se 6GB/64GB","Kab. Muaro Jambi","OrangDalam",4050000,21,168750,5,"xiaomi"
"[BEST PRICE]iPhone 7 Plus 128GB Jet Black BNIB Garansi 1 Tahun Apple","Jakarta","New Rizkyapple",9350000,42,389584,4.8,"apple"
"Nokia 105 DS 2017 - Blue","Jakarta","Indokom Store",219000,13,9125,4.8,"nokia"
"XIAOMI REDMI NOTE 4 GOLD RAM 3/64GB - GARANSI 1 TH","Jakarta","NewBeztBerry",1299000,41,54125,4.4,"xiaomi"
"NOKIA 216 GARANSI RESMI","Medan","kenishia seluler",440000,50,18334,5,"nokia"
"Samsung Galaxy S8 garansi resmi SEIN 1 tahun","Jakarta","sukma phone",7499000,53,312459,5,"samsung"
"Nokia 106 - Dual SIM - 2018 - Gray","Jakarta","Indokom Store",225000,17,9375,4.9,"nokia"
"Nokia 6120c","Bekasi","indo success",280000,30,11667,4.6,"nokia"
"blackberry onyx 3","Jakarta","LTHPlace",1e+06,1,41667,5,"lain-lain"
"Samsung Galaxy M20 (3GB/32Gb) - Charcoal Black","Surabaya","Citra Plastik Pratama",4e+06,20,166667,5,"samsung"
"Xiaomi Redmi 7 3/32 Ram 3gb Rom 32gb Garansi Resmi TAM","Bandung","love garagesale",1950000,21,81250,5,"xiaomi"
"Xiaomi Redmi Go 1GB/8GB","Jakarta","Indokom Store",899000,75,37459,4.9,"xiaomi"
"Redmi Go Ram 1gb Rom 8gb GARANSI RESMI","Jakarta","Mercy Accesoris",890000,11,37084,5,"xiaomi"
"Samsung Galaxy Tab S5e 10.5 T725N - Black","Jakarta","Samsung Mobile Indonesia",7499000,7,312459,4.9,"samsung"
"iPhone 6 64GB second Original Bergaransi","Surabaya","Tara Phone",2550000,39,106250,4.7,"apple"
"SPECIAL PRICE Xiaomi Redmi Note 5 Pro 4/64 - Black","Surabaya","UD Podo Moro",2655000,46,110625,4.8,"xiaomi"
"Samsung Galaxy A7 2018 4/64 RAM 4GB ROM 64GB GARANSI RESMI SEIN","Jakarta","Cellular Mas",3250000,772,135417,4.9,"samsung"
"Asus zenfone Max M2 4/64gb - Garansi Resmi 1tahun","Jambi","younglic shop",2380000,26,99167,5,"asus"
"XIAOMI REDMI 4X PRO GOLD RAM 4/64 GB - GARANSI 1 TAHUN","Jakarta","NewBeztBerry",1499000,54,62459,4.8,"xiaomi"
"SAMSUNG S8 DUAL SIM 64GB LENGKAP MULUS BAYANG","Jakarta","samsungaddict",4100000,20,170834,5,"samsung"
"HONGQI SMARTPHONE HQ1 - RAM 6/128GB - GARANSI 1 TAHUN","Jakarta","Harga Murah Oke",1499000,13,62459,5,"lain-lain"
"XIAOMI MI REDMI 5 PLUS - RAM 3GB / 64GB - BNIB (GARANSI DISTRIBUTOR)","Jakarta","Prestige Mobile Acc",2125000,24,88542,4.8,"xiaomi"
"Oppo F1s New / Gransi Resmi","Jakarta","NINEST0RE",3899000,35,162459,4.9,"oppo"
"[BEST SELLER]iPhone 7 128GB Rose Gold BNIB Garansi 1 Tahun Apple FU","Jakarta","New Rizkyapple",8950000,42,372917,5,"apple"
"VIVO Y95 (4GB-32GB)","Jakarta","Sydney White Shop",4e+06,28,166667,5,"vivo"
"MITO 105 HAPE MURAH BERKUALITAS","Jakarta","Namsbeauty",119900,27,4996,4.8,"lain-lain"
"Oppo F11 Pro 6/64 Garansi Resmi","Bandung","Jaya Abadi 2018",4999000,24,208292,4.7,"oppo"
"iphone 6 16 gb gold jaminan original garansi 1 thn","Jakarta","CNKcell",2099000,40,87459,4.9,"apple"
"vivo V15 6/64GB","Jakarta","stellaalpinashop",4e+06,35,166667,4.9,"vivo"
"handphone Realme 3 4/64GB","Bandung","Agungabulshop",2199000,20,91625,4.9,"realme"
"SAMSUNG J4 2/32 GARANSI RESMI","Surakarta","Under_2m",1700000,18,70834,4.8,"samsung"
"samsung galaxy note FE","Jakarta","wigelcell",4950000,19,206250,5,"samsung"
"NEW OPPO F3 GARANSI RESMI OPPO 1 TAHUN","Jakarta","BEST PONSEL",3099900,50,129163,4.7,"oppo"
"Xiao Mi Redmi Note 4 Snapdragon Resmi TAM","Bandar Lampung","JkRahmadi",2e+06,22,83334,4.6,"xiaomi"
"Xiaomi Mi Max 2 ram 4gb global black murah surabaya","Surabaya","Diamondlove",2700000,26,112500,5,"xiaomi"
"XIAOMI REDMI NOTE 5A RAM 3 32 GB INTERNAL","Kab. Banyumas","Warunge Ana",1500000,27,62500,4.6,"xiaomi"
"Samsung Galaxy A7 2018 GRS Resmi Sein","Jambi","beantoro",4149000,20,172875,5,"samsung"
"Xiaomi Mi 8 SE","Singkawang","nini 000",4200000,34,175000,4.9,"xiaomi"
"Samsung Galaxy S8 Plus SEIN 64GB Dual Sim Fullset Mulus","Jakarta","Pao Cell",4899999,34,204167,4.7,"samsung"
"VIVO V15 6/64 RAM 6GB ROM 64GB GARANSI RESMI VIVO INDONESIA","Jakarta","NIAGA JAYA PGC",4050000,24,168750,5,"vivo"
"HP NOKIA 130 NEO 2017 GARANSI RESMI","Depok","PT GSM",295000,42,12292,4.8,"nokia"
"samsung galaxy a50 garansi resmi SEIN","Jakarta","sutzchu shop",3345000,9,139375,4.8,"samsung"
"redmi note 3 pro","Jakarta","cloud production",2e+06,31,83334,5,"xiaomi"
"NEW Vivo V15 RAM 6GB Internal 64GB","Jakarta","Berkah Cellular 107",4099000,29,170792,5,"vivo"
"Samsung Galaxy J2 Prime","Tangerang","kims collection",1250000,27,52084,5,"samsung"
"iphone 6 64 gb gold jaminan original garansi 1 thn","Jakarta","CNKcell",2325000,36,96875,4.9,"apple"
"XIAOMI REDMI NOTE 2 [RAM 2/16GB] GARANSI 1TH","Jakarta","NewBeztBerry",790000,34,32917,4.4,"xiaomi"
"Xiaomi s2 grey grs Tam","Malang","SEGA CELL Malang",1725000,56,71875,5,"xiaomi"
"Xiaomi Redmi 6A NEW GARANSI TAM (BUKAN REPACKING)","Surabaya","Inmey's Kosmetik",1185000,26,49375,5,"xiaomi"
"Vivo V15 Garansi Resmi Vivo","Jakarta","Sinar Sh0p",4099000,34,170792,5,"vivo"
"OPPO A3s Smartphone AI Beauty 2.0 Camera 3GB/32GB","Medan","TKSERBASERBI-COM",3500000,37,145834,4.9,"oppo"
"Advan S5E Full View Display 4G LTE - Ram 1GB/8GB - Garansi Resmi","Tangerang","Acc Top",750000,38,31250,4.9,"lain-lain"
"EVERCOSS XTREAM 1 PRO M50 STAR 5"" INCH/RAM 1GB/4G LTE/GARANSI RESMI","Bogor","MEGA phone shop",649000,30,27042,4.7,"evercoss"
"realme 3 pro ram 4gb rom 64gb Garansi resmi 4/64gb 2019 new","Jakarta","Xiangyun Mall",3199000,183,133292,4.9,"realme"
"Xiaomi Redmi 6A 2/16 Grs TAM FullDisplay 5,5""","Kab. Sleman","MicroBotika",1225000,70,51042,4.9,"xiaomi"
"Asus Zenfone Max Pro (M1) ZB602KL 4/64 GRANSI RESMI ASUS","Jakarta","KEDAI HP",1905000,66,79375,4.6,"asus"
"iPhone 8 Plus 256GB | Mulus ORI - Fullset - Normal | iPhone 8+ 256GB","Batam","@ EvoStore",8200000,30,341667,4.9,"apple"
"GARANSI RESMI - iPhone X 64GB / 64 GB Silver, Black / Space Grey","Jakarta","tokohapedia",12199000,182,508292,4.9,"apple"
"Oppo F9 4/64 Garansi Resmi","Bandung","Jaya Abadi 2018",4e+06,50,166667,4.8,"oppo"
"Oppo A7 Ram 4GB Rom 64GB Garansi Resmi Oppo Indonesia","Jakarta","vicellcom",2600000,24,108334,5,"oppo"
"samsung galaxy a50 6/128 GB garansi resmi sein (bnib)","Jakarta","kasih Acc",4465000,24,186042,4.9,"samsung"
"redmi 6a tam","Semarang","herbaliststore",1198700,22,49946,4.9,"xiaomi"
"Samsung J2 Prime GARANSI RESMI","Jakarta","de'store",1145000,41,47709,4.9,"samsung"
"iPhone 6 Plus 128GB | MULUS 99% - FULLSET- GARANSI [GOLD-GREY-SILVER]","Batam","@ EvoStore",3400000,40,141667,4.5,"apple"
"Second iPhone 6 64GB Grey, Gold, Silver.. Fullset, Mulus LIKE NEW, Ori","Surabaya","Wonderland Store",2900000,35,120834,4.8,"apple"
"Samsung Galaxy Keystone","Surabaya","rizkyphonee",235000,26,9792,5,"samsung"
"Nokia 130 New 2017 Dual Sim GSM","Surabaya","TingTong",290000,38,12084,4.8,"nokia"
"REALME 2 PRO RAM 4GB ROM 64GB NEW GARANSI 1TH OPPO INDONESIA","Jakarta","Bigbossshop",2250000,150,93750,5,"realme"
"Sony Xperia XZ Seken","Kab. Sidoarjo","BlackBerry Lounge",1500000,18,62500,4.9,"sony"
"xiomi redmi 6a ram 2/16 new grs distri 1 taun","Jakarta","arena phone cell",1160000,15,48334,4.9,"xiaomi"
"samsung A7 garansi SEIN","Jakarta","Sanwa Store",4e+06,28,166667,5,"samsung"
"NOKIA 216 DUAL SIM BLACK DAN BLUE","Jakarta","Emperor Gadget",489000,55,20375,4.9,"nokia"
"hp samsung j7 pro","Bekasi","msc teknik",4085000,21,170209,5,"samsung"
"vivo y71 (2/16)","Kab. Lumajang","LathepShopp",2e+06,28,83334,5,"vivo"
"Apple iPhone X 256GB Garansi 1 Tahun Internasional","Surabaya","Infinite Cell",14950000,38,622917,4.8,"apple"
"HP Spek Dewa RAM 6GB/128GB HEEYU - Garansi 1 tahun","Tangerang","Arthamichi Store",2799000,31,116625,5,"lain-lain"
"Khusus GO SEND SuRABAYA Redmi 6a TAM no repack","Surabaya","gendut.cell",1210000,64,50417,4.8,"xiaomi"
"Xiaomi Redmi Note 7 4GB 64GB 4/64 GB Garansi Resmi 1 Tahun","Jakarta","Garasi.ku",2580000,80,107500,4.6,"xiaomi"
"Handphone samsung lipat flip caramel GT-E1272 hp 1272 dual kartu","Bekasi","Toko spesialis acc hp",220000,39,9167,3.9,"samsung"
"Iphone 7 Plus 128GB","Bogor","Zutto_ID",6e+06,24,250000,5,"apple"
"Headset AKG original 100% ex samsung s8","Jakarta","PhoneNgung",5e+05,41,20834,5,"samsung"
"HUAWEI HONOR VIEW 10 V10 128GB RAM 6GB - NEW - BNIB - 100% ORI","Batam","T&T Mobile",5690000,35,237084,4.9,"huawei"
"Apple iPhone XR 128GB Original New","Batam","Wendy OLS",10845000,22,451875,5,"apple"
"Samsung S7 Flat harga spesial no minus","Jakarta","tomzink",1900000,7,79167,4.7,"samsung"
"Asus Zenfone Max M2 4/64 - Garansi Resmi 1 tahun","Jambi","Perfect Gadget",2390000,40,99584,5,"asus"
"Samsung Galaxy J6 Fullset Likenew","Jakarta","PhoneNgung",1800000,27,75000,5,"samsung"
"OPPO A3S RAM 2GB ROM 16GB TERBARU GARANSI RESMI 1 TAHUN","Jakarta","aci cell",1750000,24,72917,5,"oppo"
"Caterpilar Phone Cat S60 |Original|BNIB","Jakarta","MU MOBILE",7349000,21,306209,4.8,"cat"
"REALME 3 3GB/32GB RAM 3GB ROM 32GB GARANSI RESMI","Bekasi","mochicase_id",1815000,22,75625,5,"realme"
"samsung note 4 LTE termurah!!","Jakarta","wigelcell",1500000,45,62500,5,"samsung"
"Handphone Samsung A10","Bandung","Agungabulshop",1585000,22,66042,4.6,"samsung"
"HP XIAOMI MI MAX 2 RAM 4/64 GARANSI DISTRIBUTOR","Jakarta","fashion stil",4100000,26,170834,5,"xiaomi"
"ASUS ZENFONE LIVE L2 RAM 2GB ROM 16GB GARANSI RESMI ASUS","Jakarta","Chelicom",1050000,6,43750,5,"asus"
"XIAOMI REDMI 5A 2/16GB RESMI TAM","Kab. Tangerang","freedom group",1215000,35,50625,4.9,"xiaomi"
"Xiaomi Redmi 6 Ram 3/32 - Garansi Distributor 1 Tahun","Jambi","Wendy cell jambi",1525000,31,63542,4.9,"xiaomi"
"Redmi 3s (4G) LTE 2/16 Gold Garansi 1 Tahun","Jakarta","36shop",988000,31,41167,4.7,"xiaomi"
"oppo a5s 3/32 new grs resmi oppo","Jakarta","arena phone cell",1925000,22,80209,4.9,"oppo"
"Second iPhone SE 64GB Grey/Silver/Gold/RoseGold, Mulus 99%, Fullset","Surabaya","Wonderland Store",2800000,31,116667,4.7,"apple"
"Xiaomi Redmi S2 TAM Garansi Resmi Xiomi Siomi Pink Rose Gold Grey - Em","Jakarta","Hachi Shop88",2300000,20,95834,5,"xiaomi"
"Nokia 6 - 3GB/32GB RAM","Jakarta","Nokia Mobile",1999000,77,83292,4.8,"nokia"
"XIAOMI REDMI 2 PRIME RAM 2GB INTERNAL 16GB - GARANSI DISTRIBUTOR 1 TH","Jakarta","Pattra Celullar",690000,24,28750,4,"xiaomi"
"Termurah Apple iPhone 64GB X Gray 64 GB Grey - Garansi Resmi Apple","Jakarta","New RumahApple",12650000,37,527084,5,"apple"
"MAXTRON C31 - Candybar 1,44"" GSM / HP TERMURAH / GARANSI 1 TAHUN","Jakarta","N DROID",79000,28,3292,4.7,"lain-lain"
"Dex Pad Samsung Original","Jakarta","sukma phone",799000,32,33292,4.8,"samsung"
"XIAOMI REDMI 3S GOLD RAM 2/16GB - GARANSI 1TH","Jakarta","MS_Store",899000,35,37459,4.7,"xiaomi"
"HP SAMSUNG J4 RAM 2/16 BARU/SEGEL/GARANSI RESMI","Depok","Achion-wu",2100000,26,87500,5,"samsung"
"REPLIKA IPHONE 7+ HDC PRO ULTIMATE MAX REAL 4G & REAL FP GRADE A+++","Bandung","Tranz HP",1860000,36,77500,4.1,"apple"
"Xiaomi Redmi 6A Garansi TAM","Surabaya","Thi_Fashion",1200000,19,50000,4.7,"xiaomi"
"Vivo v91","Surabaya","VELLONIX MOTORINDO",2055125,28,85631,5,"vivo"
"Xiaomi Redmi 6 3/32gb GS","Jakarta","oc com",1700000,25,70834,4.8,"xiaomi"
"Iphone 7+ 128Gb","Kab. Tangerang","BKC_Store",6200000,22,258334,4.8,"apple"
"(TERMURAH) READY BNIB iPhone 128gb 7 ROSE GOLD garansi apple inter","Jakarta","Big Berry Cellular",8800000,38,366667,4.8,"apple"
"Xiaomi Redmi Note 7 Ram 3/32 - Garansi Distributor","Jambi","Wendy cell jambi",2465000,28,102709,4.9,"xiaomi"
"IPHONE 6S 64GB GRAY REFURBISH","Jakarta","SHUN LI CELL",2400000,39,1e+05,4.7,"apple"
"Samsung 1272 New","Jakarta","Gadget Shop888",230000,40,9584,5,"samsung"
"New hp xiaomi redmi 2 black 4G LTE ram 1GB internal 8GB","Jakarta","putraborneo88",1150000,43,47917,4.9,"xiaomi"
"Iphone 6s 64 gb ex international","Bandung","TB. Marathon Jaya",4e+06,17,166667,4.9,"apple"
"Motorola E3 Power 4G LTE Lengkap ORIGINAL 100% - Stock MELIMPAAHH BOSS","Surabaya","FekZz Store",2e+06,16,83334,4.9,"motorola"
"Redmi 6a Tam","Semarang","Maseolshop",1185000,21,49375,5,"xiaomi"
"Samsung Galaxy J2 Prime G532 - Gold - BNIB - GRS Resmi","Jakarta","CA Shop",1169000,41,48709,4.7,"samsung"
"DV49999 Handphone Sony Xperia Z5 Global Silver Fullset","Medan","DV Casing",4650000,20,193750,5,"sony"
"BRANDCODE B68 HP BISA HT RIVAL PRINCE PC10 ALDO 007 B81 PC9000 PC398","Jakarta","Laku8pedia",365000,27,15209,4.7,"lain-lain"
"nokia 105 garansi TAM dual sim","Jakarta","Tuan Cra",208000,20,8667,4.9,"nokia"
"Strawberry Shoju | Handphone Flip HP Murah Kamera Digital Bluetooth","Tangerang","Strawberry Official",165000,70,6875,4.5,"blu"
"Samsung J7 Pro Android System","Surabaya","zeitzevsurabaya",4e+06,25,166667,5,"samsung"
"Xiaomi Mi5X Mi 5X MiA1 Mi A1 - 360 Degree Full Protective Hard Case","Jakarta","Bro Papao",45000,38,1875,4.8,"xiaomi"
"handphone samsung lipat flip/samsung caramel GT-E1272","Surabaya","gem stone shop",245000,17,10209,5,"samsung"
"New Oppo F9","Surabaya","KOKOWTC 0818330550",3699000,47,154125,5,"oppo"
"iPhone 5s 16gb Grey Second ex internasional fullset","Jakarta","NewBeztBerry",1335000,34,55625,4.7,"apple"
"OPPO A5S RAM 3 ROM 32GB GARANSI RESMI","Kab. Bekasi","dinar olshop",1999000,21,83292,5,"oppo"
"Infinix Hot S3 X573 RAM 3GB ROM 32GB GARANSI RESMI INFINIX","Jakarta","Cellular Mas",1675000,170,69792,4.8,"infinix"
"Hp xiaomi 8","Jakarta","dilvezt",4050000,28,168750,5,"xiaomi"
"Samsung galaxy j2 prime resmi","Kab. Bogor","Dsun shope",1119000,21,46625,5,"samsung"
"hp Samsung A50 ram 4GB internal 64GB SAMSUNG RESMI handphone rom 64 gb","Jakarta","Gembira Electronik",4e+06,33,166667,5,"samsung"
"SAMSUNG Galaxy A50 2019 RAM 4 GB ROM 64 GB Garansi Resmi","Surabaya","Uni Sport",4250000,19,177084,5,"samsung"
"IAOMI REDMI 6A 2/16 RAM 2GB ROM 16GB GARANSI RESMI TAM","Jakarta","BOS BeliOnlineSaja",1350000,21,56250,5,"xiaomi"
"Mi Max 1","Semarang","Kimisho",2500000,34,104167,5,"lain-lain"
"Samsung Galaxy J4 2GB/32GB","Jakarta","Missstaceyshop",2e+06,19,83334,5,"samsung"
"XIAOMI MI 8 - XIAOMI MI8 64GB RAM 6GB - NEW - BNIB - 100% ORI","Batam","T&T Mobile",4790000,38,199584,4.6,"xiaomi"
"oppo realme c1 2/16gb","Kab. Banyumas","cahayatemanggal",1750000,21,72917,4.2,"oppo"
"handphone vivo Y93 3/32GB Garansi resmi vivo 1 tahun","Bandung","Agungabulshop",1999000,17,83292,5,"vivo"
"XIAOMI MI A2 4/32 GLOBAL ( GARANSI DISTRIBUTOR 1 TAHUN )","Jakarta","SURPONS ACC",2e+06,19,83334,5,"xiaomi"
"XIAOMI Mi A1 4GB/64GB - GARANSI RESMI TAM INDONESIA","Jakarta","J O S",1704999,94,71042,4.8,"xiaomi"
"XIAOMI MI 8 LITE - MI8 LITE - MI8 YOUTH 128GB RAM 6GB -BNIB- 100% ORI","Batam","T&T Mobile",3219000,39,134125,4.7,"xiaomi"
"Redmi note 5 RAM 3GB/32 GARANSI RESMI TAM","Jakarta","ARLAND STORE",2010000,25,83750,5,"xiaomi"
"Hp Nokia 105 2017 Dual sim Garansi Resmi","Jakarta","Y&K STORE",230000,39,9584,5,"nokia"
"STRAWBERRY BOMB HP / HANDPHONE CANDYBAR MURAH GARANSI RESMI","Semarang","Jala Kencana",89000,32,3709,4.7,"lain-lain"
"New oppo A3s 2/16","Surabaya","KOKOWTC 0818330550",1699000,41,70792,5,"oppo"
"samsung j2 prime terlaris!!!","Surabaya","Ponselindo wtc",1195000,48,49792,5,"samsung"
"hp xiomi 6A","Kab. Sidoarjo","iman_shopp",1350000,35,56250,4.5,"lain-lain"
"Samsung M10 new garansi Resmi 1 tahun warna black or hitam","Jakarta","vanilla mobile new",1490000,15,62084,4.9,"samsung"
"BLACKVIEW BV8000 PRO 64GB RAM 6GB - IP68 Waterproof","Batam","T&T Mobile",3119000,37,129959,4.6,"lain-lain"
"Samsung Galaxy J7 Core Smartphone - Gold Garansi Resmi","Jakarta","ucell cempaka",1465000,30,61042,4.9,"samsung"
"infinix hot 2 x510","Malang","Thegrosir",8e+05,15,33334,5,"infinix"
"Xiaomi Redmi Note 7 4/64 TAM","Surabaya","TingTong",2626000,21,109417,5,"xiaomi"
"Xiaomi Pocophone 6/64 Distri - Black","Malang","GarasiXiaomi",4100000,18,170834,5,"xiaomi"
"LG stylus 2","Jakarta","Obeth Cell",1290000,23,53750,5,"lg"
"Asus Zenfone Max Pro M2 ZB631KL 4/64GB Garansi Resmi","Jakarta","Supplier Sparepart HP",2470000,27,102917,5,"asus"
"samsung j2 prime","Medan","kenishia seluler",1180000,49,49167,4.9,"samsung"
"Xiaomi Mi 8 Lite 4GB/64GB - Black BNIB","Jakarta","MasterVoucher",3e+06,24,125000,5,"xiaomi"
"Samsung J2 Prime Garansi Resmi","Jakarta","Fikky Shoes",1115000,24,46459,5,"samsung"
"Sony Xperia Z4 Compact Seken","Bandung","W3d Shop",535000,34,22292,4.5,"sony"
"XIAOMI MI9 / MI 9 RAM 6GB INTERNAL 64GB GARANSI DISTRIBUTOR 1 TAHUN","Jakarta","YES Mi Phone",5799000,50,241625,5,"xiaomi"
"Samsung Galaxy M20 2019 - 3GB / 32GB - Garansi Resmi","Jakarta","H2 Phone Shop",2399000,66,99959,5,"samsung"
"Mandiri e-Money Disney Tsum Tsum – Winnie The Pooh","Jakarta","ERAFONE",50000,20,2084,5,"lain-lain"
"Oppo F5 6/64 black","Bandung","Mister D",4500000,40,187500,5,"oppo"
"Samsung Galaxy M10 2GB 16GB 2/16GB Garansi Resmi SEIN","Jakarta","Supplier Sparepart HP",1525000,18,63542,4.8,"samsung"
"HP VIVO V15 RAM 6GB ROM 64GB - VIVO V15 6/64GB GARANSI RESMI 2 TAHUN","Jakarta","aci cell",4100000,22,170834,5,"vivo"
"Second iPhone 128GB 6S GREY/SILVER/GOLD/ROSE, Mulus, Fullset+BONUS","Surabaya","Wonderland Store",3900000,33,162500,4.8,"apple"
"XIAOMI RedMi 6 RAM 3GB ROM 32GB GARANSI RESMI TAM","Jakarta","Chelicase",2e+06,46,83334,4.7,"xiaomi"
"HP XIAOMI MI MAX 3 (XIOMI MI MEX RAM 4/64 GB 64GB) GOLD- EMAS","Kab. Nganjuk","El-Collection",4023300,26,167638,5,"xiaomi"
"xiaomi redmi 6a 2/16GB TAM","Bekasi","cahaya murah jaya",1500000,25,62500,5,"xiaomi"
"Asus Zenfone 4 Max ZC554KL Garansi Resmi","Jakarta","ucell cempaka",1750000,41,72917,4.8,"asus"
"Xiaomi Redmi 6A garansi distributor","Jakarta","BenYu Collection",1143939,24,47665,4.8,"xiaomi"
"Xiaomi Redmi 4A 2/32 GB - internal 32GB - Global Version GREY","Surabaya","Delivery Phone Store",1850000,38,77084,4.9,"xiaomi"
"SONY XPERIA Z5 DUAL ( E6683) / ORIGINAL / BNIB / NEW","Batam","As Gadget Store",3800000,38,158334,4.8,"sony"
"Xiaomi Redmi 5A Ram 2/16 Garansi Resmi","Bandung","DigitalE-",1430000,43,59584,4.8,"xiaomi"
"Iphone 5S 16GB Preloved Smartphone","Jakarta","Smarter Indonesia",1299000,2,54125,5,"apple"
"Xiaomi Redmi Go Ram 1/8 - Garansi Distributor 1 tahun","Jambi","Perfect Gadget",980000,23,40834,5,"xiaomi"
"HP NOKIA 106.","Jakarta","AAA ccc",3e+05,25,12500,5,"nokia"
"VIVO Y95 4/32 GB • 4G Network","Kab. Banyumas","serbaonline1969",2999000,25,124959,4.3,"vivo"
"[BEST SELLER]iPhone 7 32GB Rose Gold BNIB Garansi 1 Tahun Apple FU ORI","Jakarta","New Rizkyapple",8100000,43,337500,4.7,"apple"
"SAMSUNG GALAXY A70 2019 GARANSI RESMI SAMSUNG INDONESIA SEIN","Jakarta","Samudera Sports",5249000,52,218709,4.8,"samsung"
"Xiaomi Redmi Note 5 GRS RESMI 3/32","Jakarta","Dunia788",2250000,29,93750,5,"xiaomi"
"Xiaomi mi 8 SE 4/64 GB GARANSI DIST 1 TAHUN !!","Jakarta","Chaqueta-",4e+06,16,166667,5,"xiaomi"
"hp asus zenfone live","Semarang","fajar plastik",1250000,27,52084,4.9,"asus"
"EVERCOSS A53C 3.5 INCH/3G/ANDROID MURAH/GARANSI RESMI","Bogor","MEGA phone shop",3e+05,27,12500,4.3,"evercoss"
"xiaomi Redmi 6A tam baru","Kab. Banyumas","Rhyefsoe",1250000,86,52084,5,"xiaomi"
"OPPO F9 Smartphone 4GB/64GB (Cicil TANPA Kartu Kredit, Garansi Resmi)","Jakarta","sukarame acc",4299000,38,179125,5,"oppo"
"READY STOCK BNIB iPhone 64gb 8 Space Gray Garansi Apple 1 Tahun","Jakarta","chocoapple",9650000,40,402084,4.8,"apple"
"Samsung Galaxy S7 Active Minus Seken Original","Kab. Tangerang","Five star cellular",850000,46,35417,4.7,"samsung"
"redmi note5 note 5 ram 4/64 garansi","Jakarta","moshimoshicell",2675000,11,111459,4.8,"xiaomi"
"SAMSUNG Galaxy A50 2019 RAM 4/64 GB - Garansi Resmi","Jakarta","Agnie Cake",3309000,160,137875,5,"samsung"
"[NEW] XiaoMi Mi 8 6/128 GB - RAM 6GB - INTERNAL 128GB - MI8 - WHITE","Jakarta","Axoo",5099000,21,212459,5,"xiaomi"
"Xiaomi Redmi 7 Ram 2GB Internal 16GB Dual Back Camera Grs Resmi TAM","Kab. Sleman","MicroBotika",1640000,27,68334,5,"xiaomi"
"Second iPhone 7 Plus 256GB Ex International - Grade A","Jakarta","Executive-Mobile",6400000,33,266667,4.7,"apple"
"Nokia 6300 GOLD","Bekasi","indo success",295000,28,12292,4.3,"nokia"
"OPPO Realme C1 Garansi Resmi 1 Tahun","Medan","Kedai_Online",1520000,24,63334,4.5,"oppo"
"Samsung Galaxy A50 Ram 4 / 64 GB Garansi Resmi Samsung Sein","Jakarta","putraborneo88",4050000,18,168750,4.9,"samsung"
"SAMSUNG S8 PLUS DUAL SIM 64GB BAYANG","Jakarta","samsungaddict",4300000,18,179167,4.9,"samsung"
"touchscrern oppo joy 3 a11w ori","Jambi","graha sparepart",28000,45,1167,4.9,"oppo"
"samsung A20 new - garansi resmi","Jakarta","Palemstoreacc",2149000,26,89542,4.9,"samsung"
"Smartphone Oppo F9 4GB / 64GB","Surabaya","Bakul_Koko",4299000,7,179125,5,"oppo"
"Nokia 6.1 Plus","Jakarta","braveNconfidence",4e+06,22,166667,4.9,"nokia"
"Samsung Galaxy A8 Star Garansi Resmi Sein 1 Tahun","Surabaya","Elite jaya",3550000,32,147917,5,"samsung"
